ITEM_ID,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,PRICE,GENDER
569e2d41-53f8-4615-9db3-045d3ff57b33,housewares,kitchen,A must-have for your kitchen,62.99,ANY
d668cd83-23a5-4174-9bd1-089054fbf1f7,furniture,chairs,Definitive dark slate gray chair for your office,200.99,ANY
c0966977-5b71-4f5e-92c7-04a86dbd7d71,homedecor,clock,This wall clock is a must-have,91.99,ANY
321f93c5-c289-4418-ae3d-05c524f867ad,accessories,glasses,Trendy glasses for men,59.99,M
195c7beb-8632-41ce-a1af-16dee3d13093,groceries,vegetables,This delicious veggie is a must-have in every pantry,4.99,ANY
d31c6edf-9d66-4d87-bc80-854b328678e1,apparel,shirt,Supercool crop top for women,111.99,F
8b7e7fcf-5db4-4279-b00a-932dcbdcc03c,furniture,tables,This groovy sienna accent table will enhance any room,147.99,ANY
363a0c5c-998b-4f66-85a0-21704d91f4c6,furniture,tables,Groovy gray coffee table to enliven your day,194.99,ANY
18ea792e-2dc0-4dd0-8cdd-29266d333412,housewares,bowls,Fancy ceramic bowl for every occasion,64.99,ANY
600e0db0-302f-49c6-b038-a872442894fb,tools,drill,This drill is a must-have for your toolbox,8.99,ANY
2cc89e77-685d-423c-80a9-82e07ea13b7c,accessories,backpack,Dark slate gray backpack is practical for traveling,82.99,ANY
cf6b6193-0261-4bdb-8ab8-8ace25956419,groceries,bakery,Bread made fresh daily in our kitchens,10.99,ANY
2a5c2db3-ef32-4f77-ad19-f2d0dc89f779,floral,bouquet,Wedding bouquet delivered fresh and vibrant from our growers,69.99,ANY
69ef5b6e-72d0-4e8e-b781-1762a33c2ab8,accessories,glasses,These funky glasses for men are ideal,131.99,M
67dbce8c-84d8-4715-8bf7-1590ad56ac91,seasonal,christmas,A must-have for the holidays,138.99,ANY
55be2f49-6c2b-4990-92a7-9cf29beea18c,apparel,socks,Nice dressy socks,21.99,M
caee70f0-d439-42ed-9033-9c9af67765b2,groceries,fruits,This tasty fruit is everyone's favorite,2.99,ANY
e093925f-ea8c-4409-a00f-3d725cc463fb,books,cooking,Learn to cook Swedish cuisine with these easy recipes,54.99,ANY
a8234c1a-de42-4e7a-93fb-105a1c28a6a0,footwear,sandals,Dapper pair of sandals for men,9.99,M
ea27628a-e7a4-4383-a13b-71c32ddeee1c,electronics,headphones,This accurate pair of headphones is outstanding in clarity,153.99,ANY
be14695b-f8cb-46b8-aecd-ef28f0218514,furniture,tables,Unequaled white dining room for the whole family,225.99,ANY
b02540b6-76e0-4e76-9ad5-7771cada1584,accessories,watch,This trendy watch for women is perfect for all occasions,109.99,F
558cb1e8-ae39-4d52-b97f-b6712bf4f263,seasonal,christmas,A must-have for the holidays,140.99,ANY
96f6e07f-aafd-4a80-967b-073ad943d072,accessories,watch,This dapper watch for men is ideal everyday,82.99,M
0451bd94-f74f-4fb6-99db-951275508ae3,accessories,glasses,These edgy glasses for women are perfect everywhere,105.99,F
e9f3e5cc-1f5f-4073-bea6-42c12a2c6bc5,outdoors,camping,This camping lamp is essential in the wilderness,15.99,ANY
7c22fb4f-8c14-4479-8e02-0fd787084c63,furniture,sofas,Unparalleled gray sofa for any room,922.99,ANY
f7f8c5df-8b1c-40f1-9d02-596d025ad4b1,seasonal,christmas,A must-have for the holidays,141.99,ANY
9fbf8e43-b16c-4332-bb01-6e71eebbc98d,homedecor,clock,This wall clock is a must-have,83.99,ANY
f89c2504-eb03-4568-a010-6ea50d6cd902,homedecor,decorative,This frame will delight everyone,20.99,ANY
23a0b541-5802-4664-9a0d-1d1e19903f90,instruments,strings,This electric guitar is perfect for amateur and professional musicians,405.99,ANY
7ef35f21-5d7d-4608-a3ea-63252c3ceaeb,electronics,camera,This camera is perfect for capturing those special moments,845.99,ANY
ff2605b2-b9f2-467a-bf07-14bce7e3f748,groceries,bakery,Bagel made fresh daily in our kitchens,7.99,ANY
494eb706-c173-4f1b-b986-bad8280c9fa8,groceries,vegetables,This yummy veggie is a must-have in every pantry,5.99,ANY
4df77d59-732e-4194-b9aa-7ad3878345e7,accessories,handbag,This tan handbag is a sublime dressy companion,114.99,F
833214f2-cdbc-4fbd-a25f-6f33357b503a,homedecor,lighting,This decorative candle is a must-have for the lighting of your home,55.99,ANY
bedb6aec-0704-416f-b31c-0b43b6ff1b2e,outdoors,fishing,Easy to use fishing reel,105.99,ANY
6d1ac1e7-39a2-49db-a9cb-6fa0d1393f88,seasonal,christmas,A favorite for the holidays,70.99,ANY
4994caee-f0b7-4ce8-a4df-d542ce1d9bda,beauty,bathing,Enjoy the fragrance of this rich soap,73.99,ANY
ec81f2e5-2ffb-4b28-8b88-7c70a5db0cef,footwear,sandals,Hip pair of sandals for women,9.99,F
e0eb7d76-8306-40c0-aba0-31c68161fddb,furniture,sofas,This sumptuous rosy-brown sofa will be the highlight of any room,528.99,ANY
dc135daa-4c1f-4672-ada4-fc8ee144e2f1,outdoors,camping,This camping lamp is a must-have for your next trip,22.99,ANY
205efb0a-f956-43a3-9649-b019bd5f979e,seasonal,christmas,A favorite for the holidays,82.99,ANY
8b5b37ee-6d26-4ce1-b010-75149fc0674d,apparel,jacket,Cool casual jacket for men for all seasons,151.99,M
ea84753c-3c7c-4ab4-a60b-b6fa7f191c25,electronics,speaker,Authoritative speakers to fill the house with beautiful music,246.99,ANY
9e663074-853f-45a4-a950-9419eaff5531,books,cooking,Learn to cook Spanish cuisine with these easy recipes,49.99,ANY
f0501d3b-1bbb-44b1-905d-d11eb8a7fe01,housewares,salon,With that spare Scandinavian look,239.0,ANY
44cf340f-5431-4d62-bb83-6a19b5714ff0,groceries,dairy,This cheese is made sustainably by our dairy farmers,5.99,ANY
6579c22f-be2b-444c-a52b-0116dd82df6c,accessories,backpack,This tan backpack is nifty for traveling,90.99,F
1254e676-be4d-41b6-9b34-5125e638420c,homedecor,clock,This table clock is a must-have,70.99,ANY
5c131f64-32f1-4c63-b1c6-7eb3364f7167,groceries,bakery,This delish chocolate cake will delight everyone,11.99,ANY
b78718ce-5f0a-4f39-8eb0-56de026b4870,accessories,backpack,Dark slate gray men's backpack for roving everywhere during the season,146.99,M
1aec7c14-a081-4f44-822b-49ba8f64bce2,instruments,percussion,This drum set is perfect for amateur and professional musicians,178.99,ANY
a47d8064-2c40-408e-8aca-e27e416d22b9,housewares,kitchen,A must-have for your kitchen,63.99,ANY
ef2bc846-fed1-4d6b-a9bb-e50c6961f254,books,travel,Plan your next trip with this essential reference book on Kenya,15.99,ANY
9c37e1bd-ece1-4319-9349-b80bf86bea15,accessories,watch,Spiffy watch for women,80.99,F
577b81e2-f0ed-4fd8-92ab-617cad9f1b84,footwear,boot,This pair of black boots is sans pareil for the season,140.99,F
a0f88610-d8cc-4f18-a6d1-fc4e357e8600,instruments,strings,This electric bass will delight the most demanding musician,482.99,ANY
b751f814-869a-4d95-993a-15753208f0ca,apparel,scarf,Edgy scarf for women for every occasion,113.99,F
44fda362-2c42-4d3a-9660-5801fb98769c,homedecor,decorative,This rattan basket is a must-have for your home decor,60.99,ANY
7977f680-2cf7-457d-8f4d-afa0aa168cb9,accessories,backpack,This gray backpack for women is first-rate for the season,125.99,F
329ee42e-a87a-4c25-a377-cbdd8efa70f9,groceries,bakery,Cupcake made fresh daily in our kitchens,5.99,ANY
a8b3108e-7c37-4d94-9bb8-438285194ed4,groceries,dairy,This yogurt is fresh from our dairy farms,2.99,ANY
988dde6a-b4a7-45a5-9e05-78dd796b6851,homedecor,lighting,This hanging lamp will enhance your home,37.99,ANY
938bb9e7-d978-4159-b13d-e653c1548934,outdoors,fishing,Take this sure-fire fishing lure with you,53.99,ANY
726f0647-4edf-4b9f-9c9e-83f61111e54b,floral,plant,Drought-resistant indoor plant grown sustainably on our organic farms,138.99,ANY
2ede2b07-c7a0-4796-bdf5-6bc7c834dfae,furniture,tables,Increase your productivity with this unparalleled gainsboro worktable,269.99,ANY
e11a34d8-846a-45f0-967a-39d176b491bc,housewares,kitchen,A must-have for your kitchen,58.99,ANY
72ca8c60-b062-4e9c-9da0-89fdf09f96d9,instruments,keys,This keyboard is perfect for amateur and professional musicians,482.99,ANY
d23ef17b-f59c-4f8e-959f-be8faef2ac9a,footwear,boot,Edgy sienna boots for rambling far and wide,69.99,F
7d3e7f5b-8ac8-49a9-a960-8a24773a8280,accessories,backpack,Saddle brown backpack for women,133.99,F
3fb35e00-d584-4d1c-a8de-eb7af9ca9efb,floral,wreath,Fall wreath grown sustainably on our organic farms,110.99,ANY
a982d205-3cd1-4899-9591-1787b5422a80,seasonal,christmas,A must-have for the holidays,94.99,ANY
5d37a44b-d121-426e-b528-59e603ba5923,books,travel,Plan your next trip with this essential reference book on Egypt,11.99,ANY
a1b64583-4c58-4817-8cf8-1c8e60894bf8,instruments,percussion,This drum set will delight the most demanding musician,420.99,ANY
f4b060b6-9146-47d0-b926-d0c347364278,tools,set,Essential set for every craftperson,11.99,ANY
1ee559df-965f-4ec7-847c-1d5d9f4170ea,jewelry,earrings,These groovy earrings for women will turn heads,109.99,F
21a6eee1-20d3-4147-9c6e-5e784896c8e6,homedecor,lighting,This floor lamp will enhance your home,52.99,ANY
77a2a306-b829-4a76-a49a-221c22892b82,footwear,formal,Pair of rose gold formal heels for women,9.99,F
72994d99-e815-486e-9b8e-bfccbc230e4b,housewares,kitchen,A must-have for your kitchen,74.99,ANY
801de26f-fc73-4c71-bad0-e3d2509e2648,furniture,tables,Unequaled gainsboro worktable for your office,207.99,ANY
a2e205a9-e620-47b7-a978-f8655e672d26,floral,plant,Indoor plant grown sustainably on our organic farms,144.99,ANY
a31ad4b3-f9a8-4a9b-a8b3-3034af7bacec,groceries,fruits,Make sure to have your fresh dose of vitamin C every day,3.99,ANY
ab228b40-f692-4662-9986-6d8184dda20b,beauty,bathing,This product is bottled heaven,51.99,ANY
dd631e85-6b31-47af-bf6e-cbe792353ae1,homedecor,cushion,This powder blue rectangular cushion is a must-have for your house,51.99,ANY
d4239d9a-4c22-4dd3-976f-0083c7c487b4,seasonal,halloween,A must-have for that fanciful day loved by all,46.99,ANY
56d219a5-8175-49f1-ba5f-a820d1804fff,footwear,formal,Pair of brown leather formal shoes for men,9.99,M
e780c3e7-9c9c-4b54-87ad-8bde1b837dd8,electronics,speaker,High definition speakers to fill the house with beautiful music,191.99,ANY
ad939714-88b8-45b7-86dd-74ddeb69c3a0,instruments,strings,This acoustic bass is perfect for amateur and professional musicians,236.99,ANY
bb3055a1-989f-4a8f-bf42-a010f19342e6,instruments,strings,This electric guitar is perfect for amateur and professional musicians,367.99,ANY
57caed96-6886-4b9f-9d23-73bb9205812a,seasonal,christmas,A must-have for the holidays,148.99,ANY
229ebd85-a327-4dc5-8d8b-5bc38736e4c1,groceries,bakery,This delish triple chocolate cake will delight everyone,17.99,ANY
ca3f03ff-72a5-4a6a-9cd9-a513fcde604e,accessories,glasses,These supercool glasses for men are incomparable,118.99,M
ab23a70b-b19b-466c-8318-01be486dedf3,housewares,kitchen,Unrivaled for every kitchen,51.99,ANY
79200e20-14e1-451f-b366-b13f8c4ed0dc,instruments,strings,This electric guitar will delight the most demanding musician,393.99,ANY
a4fce4bd-5073-4434-ae7b-da6a4734708b,seasonal,easter,A must-have for April,57.99,ANY
448bac96-2ade-4410-9632-e208c456fcf7,furniture,tables,Increase your productivity with this unrivaled powder blue worktable,217.99,ANY
6fc26dd9-832e-449e-88f5-b7e3e79e4a4a,apparel,socks,Sassy and colorful socks,24.99,F
c0a8b935-457d-493b-aeca-f5531c02d1d6,instruments,microphone,This microphone can be relied upon in every situation,56.99,ANY
050f28e4-376d-474b-b2d0-0b62c751e85d,electronics,computer,This laptop computer is a boon for productivity,453.99,ANY
3f90e04e-9bfe-4fd4-a137-387b694baad2,housewares,bowls,Chic ceramic bowl for every occasion,69.99,ANY
d725a542-ddaf-4e1c-a2fb-10628a6e1407,furniture,chairs,Increase your productivity with this nice black office chair,112.99,ANY
4ea3fcbe-665b-4c33-b8b6-1d593460153d,instruments,strings,This electric guitar will delight the most demanding musician,449.99,ANY
82148184-2e41-471b-a0d7-e58caa2333e9,furniture,dressers,This ideal dresser has three drawers to organize all your items,245.99,ANY
514cbd7d-71d8-4b75-8a67-448f40bab8e4,homedecor,decorative,This metal basket will delight everyone,56.99,ANY
dad134d8-f23d-4af7-87b9-a23462f8a3a4,footwear,formal,Pair of tan formal shoes for men,9.99,M
ad9b2dfd-2967-4242-80b8-86f253d9d113,floral,plant,Drought-resistant indoor plant grown sustainably on our organic farms,52.99,ANY
8b2a170c-e2e9-4d94-ae1a-994114ac11a5,accessories,belt,Trendy belt for women,67.99,F
cafd3a0b-1cee-4b14-a852-fe507c8197cd,apparel,shirt,Fashionable dressy white shirt for men,149.99,M
006fc931-62fd-4096-b7c1-809500dbd1ac,groceries,vegetables,This flavorful veggie is a must-have in every pantry,4.99,ANY
47e444a7-9f1a-464f-b51a-9282e871ef75,groceries,dairy,This yogurt is fresh from our dairy farms,4.99,ANY
092a278e-4d04-4ce3-bc18-e8a0491a9fb5,tools,saw,Essential saw for every craftperson,23.99,ANY
8220a6f2-3e00-4ce9-af2d-7ce9856d5354,instruments,strings,This electric guitar will delight the most demanding musician,118.99,ANY
b7a235ff-cf2a-4e43-ba15-7d8f0f07b178,groceries,vegetables,This yummy veggie is a must-have in every pantry,6.99,ANY
8c80b843-7cf2-4d70-b2e9-580112732a7d,homedecor,cushion,This light gray set cushion is very soft,45.99,ANY
168b7d52-7dbf-4f73-987b-d0fe181f778a,floral,wreath,Fall wreath delivered fresh and vibrant from our growers,54.99,ANY
a88f0fe2-5621-4168-a378-045362dcdc91,apparel,shirt,Trendy dressy white shirt for men,77.99,M
c50abd81-e526-45b8-aca8-296abf01699a,footwear,sandals,Slip-on pair of sandals for men,9.99,M
0712d739-d058-414e-b905-703eaaa3d3ca,floral,plant,Indoor plant delivered fresh and vibrant from our growers,76.99,ANY
fc3e1166-082b-4924-a9a9-2e1b5eb6e386,footwear,boot,Incomparable pair of tan boots,175.99,M
95d8bb83-f344-47f8-b89b-c7ab3f591385,housewares,kitchen,Unparalleled for every kitchen,51.99,ANY
be4a7449-c9a9-4528-9415-4db4116f021c,seasonal,halloween,A must-have for that fanciful day loved by all,15.99,ANY
6111cec6-00e3-41ac-954d-59d175975492,electronics,camera,Video camera for amateurs and professonals,9.99,ANY
f98ba1c4-fc1d-4467-83bb-014b1cdb96eb,seasonal,valentine,Be sure to order early for that special day,47.99,ANY
d4cf35dd-b543-4b4f-9efb-c2de473c3fed,accessories,belt,Swell belt for all occasions,60.99,M
2e02b6c4-1994-4de0-8ccb-fbf1dba1d423,homedecor,clock,This wall clock will keep you on time,148.99,ANY
598c7f2a-b176-4900-8cf8-ec2445c1e68c,seasonal,easter,A must-have for April,59.99,ANY
079f8824-e91b-40ea-b159-5f7d0a9d9124,seasonal,christmas,A favorite for the holidays,106.99,ANY
c09f5f3b-d1ab-4cb0-8171-d7d3365915bd,footwear,sneaker,An all-around trendy pair of gray sneakers,180.99,F
11b0f9f3-2c70-4c31-a6ed-a3b51799ae0b,instruments,strings,This acoustic bass is perfect for amateur and professional musicians,359.99,ANY
ac42df7e-55a3-46b5-b64e-b7de51e4f33b,housewares,kitchen,A must-have for your kitchen,67.99,ANY
50d59a7a-738a-4c84-9b9e-2fd119f8aacd,jewelry,necklace,Spiffy necklace for women for any occasion,145.99,F
58c0ca95-b1ff-4cd4-a7c2-2ea2ce714ad4,accessories,bag,This peru-orange bag for men is incomparable for everyday use,127.99,M
1168b59f-b1e3-45bf-b7bc-fd1daf349482,groceries,fruits,Make sure to have your fresh dose of vitamin C every day,3.99,ANY
a7d17aa3-4576-4907-be47-1c2a735f90f3,jewelry,bracelet,Sans pareil bracelet for women for every occasion,148.99,F
ef0bcf8e-b88a-442d-9380-fc9eda149df7,outdoors,kayaking,This paddle will improve your kayaking,19.99,ANY
1956b13b-fa4f-45cf-bc3c-407339ba56a9,apparel,scarf,Ultrachic scarf for women for every occasion,103.99,F
56e24d72-d09a-4ec5-8da9-d840c9f4795f,tools,set,This set is a must-have for your toolbox,18.99,ANY
3fa257ab-5c4c-4963-941f-bc73bafc8bff,groceries,vegetables,Keep your pantry well stocked with this delish and polyvalent veggie,5.99,ANY
94610697-2580-432a-8479-ee19686df56c,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,492.99,ANY
961a5529-ad78-4a28-8b3e-ea491c9a1646,apparel,jacket,Well-insulated casual jacket for women,94.99,F
e97b9509-a1d5-4fda-b3f7-403d22accdfc,housewares,kitchen,A must-have for your kitchen,69.99,ANY
f4d6df27-394b-42bb-b1e3-130eca6feef6,jewelry,necklace,This swell necklace for women will be noticed by all,133.99,F
7bc976b5-c78c-42aa-a4b2-dd734ce1047f,housewares,bowls,This fancy wood bowl is a must-have,67.99,ANY
a70432ad-2d7b-4c00-ad48-4c90a5934aaf,apparel,shirt,White sweatshirt for women,104.99,F
3bde584c-b3eb-4d16-94d9-112799670674,furniture,tables,Increase your productivity with this unparalleled pale gray worktable,163.99,ANY
5215c84a-7f87-4060-a86d-75826a35a9e4,jewelry,earrings,Voguish earrings for women,41.99,F
9b60b9e7-d6ec-4401-a773-7d037f858418,apparel,jacket,Warm all seasons casual jacket for men,174.99,M
3d8b3023-0b1e-4da4-8bc3-fc130bbedf17,accessories,glasses,Cool glasses for women,144.99,F
b589a708-836e-439a-b4b0-147a3f22522b,housewares,kitchen,Ideal for every kitchen,64.99,ANY
1fe3c843-a6b6-432c-8565-456e964543ac,furniture,dressers,This unparalleled dresser has lots of drawers to organize all your items,184.99,ANY
28c14c06-d947-44d0-96f8-dc2113845e4c,accessories,bag,This dark slate blue bag for women is sublime for all occassions,87.99,F
fd4829c9-5c51-49a1-ac9f-1d316506a75f,accessories,bag,This sienna bag for men is unparalleled for everyday use,114.99,M
ef3312a1-6dd8-4433-9c72-772dd7abae82,outdoors,kayaking,This venturous kayak will take you everywhere,300.99,ANY
36a73f97-5107-4471-9609-f34235123c63,outdoors,fishing,This dependable fishing reel is sure to bring success,116.99,ANY
9c1dc656-48fb-4fd2-86b5-04da58eed610,floral,wreath,Christmas wreath delivered fresh and vibrant from our growers,145.99,ANY
6819350e-987d-4b87-9132-6aa5ca256e9d,accessories,backpack,Burlywood backpack is practical for traveling,91.99,ANY
84ab276d-9713-409f-861e-35502d6dc64a,books,travel,Plan your next trip with this essential reference book on China,14.99,ANY
b5e00890-da2d-4a3e-8bce-b4ca1a0320dc,footwear,formal,Pair of black formal heels for women,9.99,F
6d665e0d-486e-492b-9486-ba278f387f73,homedecor,decorative,This rattan basket is a must-have for your home decor,44.99,ANY
970e2650-8ab9-4cea-afb2-9eebdb05919d,seasonal,halloween,Be sure to order early in October,56.99,ANY
35e2eae9-20ff-4ea0-ba75-a3b07f37a195,groceries,fruits,Make sure to have your fresh dose of vitamin C every day,5.99,ANY
53ce7597-bb59-45e0-a3a3-ca3ef6f7ce1c,books,travel,Plan your next trip with this essential reference book on France,11.99,ANY
b7b07f88-31b4-425b-97a9-c161199f795c,homedecor,cushion,This tan rectangular cushion is a must-have for your house,51.99,ANY
99f92741-2b2f-45e0-bac4-9267db549c8b,apparel,scarf,Flawless scarf for women,125.99,F
dd982af5-c41c-4c65-bbcf-f4e009f7fca9,housewares,kitchen,Definitive for every kitchen,63.99,ANY
f8be29dd-e553-4d5b-9a8f-88c87c348061,furniture,tables,Ideal white dining room for the whole family,166.99,ANY
f91ec34f-a08e-4408-8bb0-592bdd09375c,beauty,grooming,Soft brush for everyday use,50.99,F
4307367e-5c37-4798-b18b-ed1da0dd0cf4,apparel,scarf,Spiffy scarf for women for every occasion,77.99,F
c04b8e73-0e2e-4824-b127-621a444d88eb,seasonal,christmas,A favorite for the holidays,63.99,ANY
